"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X"
"49","Caribbean small states","CSS","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5199762888473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6908867616495,NA,NA,NA,NA
"50","Caribbean small states","CSS","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN",9.80520548770388,9.53797249552703,9.28951685074296,9.06448841399088,8.86427924166759,8.68957459121888,8.53750350212039,8.40155774596299,8.27556239486367,8.15607984193505,8.10738834899743,7.92216164156956,7.80487446616404,7.68890219128556,7.57654595882142,7.47236517574555,7.40217886519208,7.3434049354006,7.26139753539881,7.21714022593334,7.20820284294174,7.18643830703425,7.20986442421722,7.21005522857904,7.22376242063189,7.25505229408173,7.26656387823491,7.26346208659297,7.28830953322074,7.30423077243337,7.30972353254927,7.31140082730971,7.33193171049914,7.34900721069948,7.36633049369106,7.40151289062582,7.43563530933056,7.44573405203972,7.44797539828628,7.46061126666324,7.47376418178636,7.48160697780699,7.50172392264129,7.47504107829279,7.46413806620559,7.4493334991797,7.43475256228961,7.4214042033802,7.41515268480873,7.4165641511839,7.43640664862547,7.45085568530134,7.4831462720883,7.52370702723557,7.57802182069338,7.62561928339648,7.68467767511748,NA,NA
"51","Caribbean small states","CSS","Life expectancy at age 60, female (years)","SP.DYN.LE60.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Caribbean small states","CSS","Life expectancy at age 60, male (years)","SP.DYN.LE60.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Caribbean small states","CSS","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",64.2462022075417,64.7656563539608,65.2394988981498,65.6640991038278,66.040652731494,66.3727306828788,66.6672748584755,66.936920476119,67.1946899788981,67.4515225574334,67.7148617338892,67.9895531663334,68.2749863748283,68.5673618832241,68.8659737001514,69.1696956867003,69.4771197291165,69.7845108021478,70.0873124942852,70.3821331811666,70.6625458388025,70.9219674452117,71.156131559717,71.363483691217,71.5421846118383,71.6940742719025,71.8240974203387,71.9396170789714,72.0477450745464,72.1518170421164,72.2537561512684,72.3522772865415,72.4464453387055,72.536388790857,72.6262084634606,72.7181376128632,72.814419806036,72.9164763128326,73.0260859448074,73.1448708059531,73.2746533011432,73.4181437844994,73.5756055536616,73.7448986052819,73.9245564612667,74.1130200219498,74.3073893056189,74.5047082224749,74.7002064511577,74.8910165026873,75.0736975898967,75.2460192765593,75.4091226001526,75.5635398299328,75.7112120309014,75.8527354614951,75.9908274806349,NA,NA
"54","Caribbean small states","CSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",60.4736798691238,60.9465414575169,61.3843614459931,61.7841336884034,62.1470944350381,62.4734918463131,62.7657651436443,63.0315203132222,63.2794806621927,63.5153666530229,63.7465644549989,63.9804147255223,64.2192560779435,64.4638265144739,64.7144291108157,64.9686851885322,65.2225620666375,65.4695402150445,65.7040652424345,65.923610167811,66.1248207647761,66.3040210728076,66.4598173106761,66.5916181697326,66.697358109804,66.7782711299327,66.838197836482,66.8815779472108,66.91496098634,66.94161652363,66.9614872740497,66.9741607583755,66.9785052432588,66.9783158756137,66.9792852555216,66.9876422199253,67.0073665427738,67.0428003450486,67.0967986912653,67.1727898412974,67.2764027178089,67.4124963307056,67.5804361277671,67.7780243123069,68.0012680434592,68.2460312454345,68.5069852812228,68.77475876708,69.0404989024326,69.2955870853603,69.5312714016429,69.7420917780352,69.9299495629616,70.0971739255452,70.2454433626991,70.3786135023355,70.5016598994025,NA,NA
"55","Central Europe and the Baltics","CEB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",46.0993434917583,45.4220055233535,44.7026606520442,44.9638962426177,45.1913733304622,45.4119017371047,45.6509082479498,45.9055969716882,45.6820846179447,45.4299105365116,45.1724263528409,44.8439200183061,44.4705622258932,45.5074953693959,46.5566962256505,47.6432294665232,48.7755556220116,49.9146777127361,49.7514273426751,49.6744031135235,49.7335900083429,49.9124671500305,50.2508770409004,49.8822579388487,49.3457183717149,48.5991815607688,47.6965037735941,46.6693163979905,45.1958683481594,43.713642975199,42.2516864363458,40.82359446257,39.3999690554255,36.8608758043103,34.3501351079654,31.823560861918,29.311225432933,26.7668173740134,25.7646891663465,24.8067690901532,23.9622857115346,23.0355501725643,22.1758273201897,22.422681332373,22.6480852708941,22.7926039482507,22.7946645247257,22.6730792029819,22.1004932277197,21.6126437883063,21.2494088660609,20.9425447915869,20.6904672310523,20.3837836588201,20.0906884899732,19.782576896413,19.4558769986487,NA,NA
"56","Central Europe and the Baltics","CEB","Age at first marriage, female","SP.DYN.SMAM.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Central Europe and the Baltics","CEB","Age at first marriage, male","SP.DYN.SMAM.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Central Europe and the Baltics","CEB","Age dependency ratio (% of working-age population)","SP.POP.DPND",57.4110847555764,57.5260545189114,57.2856163475816,56.7696684523371,56.1429592034086,55.513215118093,54.7139581798278,54.0904588240664,53.5551165065893,52.9893250788436,52.3743939983213,52.2538975165671,51.932885798629,51.5829604441934,51.4446157263737,51.61839061582,52.0767730828708,52.8378214127152,53.7088338410741,54.3270068517529,54.4872656949152,54.4963198597912,54.0069095268173,53.2627633338461,52.6264654422717,52.2719968247827,52.0994601091551,52.19744947634,52.3845659081824,52.4030589139662,52.1243031223887,52.0589308591377,51.6622174075643,51.032918630583,50.3460123342333,49.6769917691464,49.0844084229937,48.5078029700068,47.9281897993047,47.2885212048089,46.5694238066062,45.9879238651105,45.385010257958,44.7731442419847,44.1744362348274,43.6228782432782,43.3468043480451,43.1255516821834,42.9979934706141,43.0108444748502,43.1897395982351,43.7197792566857,44.3150916213139,45.0055330852014,45.8295761664451,46.7888961877715,47.7590841839406,48.8999888210636,NA
"59","Central Europe and the Baltics","CEB","Age population, age 0, female, interpolated","SP.POP.AG00.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Central Europe and the Baltics","CEB","Age population, age 0, male, interpolated","SP.POP.AG00.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Central Europe and the Baltics","CEB","Age population, age 01, female, interpolated","SP.POP.AG01.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Central Europe and the Baltics","CEB","Age population, age 02, female, interpolated","SP.POP.AG02.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Central Europe and the Baltics","CEB","Age population, age 02, male, interpolated","SP.POP.AG02.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Central Europe and the Baltics","CEB","Age population, age 03, female, interpolated","SP.POP.AG03.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Central Europe and the Baltics","CEB","Age population, age 03, male, interpolated","SP.POP.AG03.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Central Europe and the Baltics","CEB","Age population, age 04, female, interpolated","SP.POP.AG04.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Central Europe and the Baltics","CEB","Age population, age 04, male, interpolated","SP.POP.AG04.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Central Europe and the Baltics","CEB","Age population, age 05, female, interpolated","SP.POP.AG05.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Central Europe and the Baltics","CEB","Age population, age 05, male, interpolated","SP.POP.AG05.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Central Europe and the Baltics","CEB","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN",19.1174351291049,18.1079412466031,17.2041249395661,16.9941914183028,16.5046032130094,15.9367958249947,15.5630235936267,17.9400517151123,18.0193538380355,17.4518894671049,17.0966318198479,17.0072386457417,17.023574819663,17.3506962350539,18.4552602373156,18.4434635039796,18.449086269851,18.133738344758,17.8084320915558,17.7260285071194,17.1597545101739,16.5587166544473,16.2561598878078,16.0611209192325,16.005342984878,15.7790721433307,15.4312492846878,15.0460266836681,14.7699949135653,14.2455160197463,13.5485808991694,13.0143880650767,12.2789614806645,11.8182135164431,11.3266499096479,10.5176052604993,10.3257837664081,10.1242040320944,9.8326577152121,9.71233309686425,9.77091608949588,9.43658375605827,9.27668116898667,9.28368711997276,9.49896425826222,9.76042835383648,9.95773382980054,10.2066719949686,10.7440527669635,10.7817448924069,10.5433297981963,9.97322278608419,9.97663319700431,9.63832192953901,9.87696009917429,9.85008896910799,9.98166060732093,NA,NA
"71","Central Europe and the Baltics","CEB","Children out of school, primary, female","SE.PRM.UNER.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229002,131739,149785,144606,142664,149391,147924,150035,154025,146587,126456,113929,108843,100024,105056,105163,118275,126780,132459,135500,NA,NA
"72","Central Europe and the Baltics","CEB","Children out of school, primary, male","SE.PRM.UNER.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234154,135468,157561,153165,149262,159488,161211,167036,170047,161546,140652,123631,117428,109075,117438,117566,131301,142461,149741,154391,NA,NA
"73","Central Europe and the Baltics","CEB","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Central Europe and the Baltics","CEB","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Central Europe and the Baltics","CEB","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Central Europe and the Baltics","CEB","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Central Europe and the Baltics","CEB","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN",8.63217671623915,8.49505123848297,9.11487986278326,8.51126438875777,8.50585441812043,8.67907391599731,8.51307560112528,9.02137370087113,9.1975253098121,9.71144013912883,9.62540696114855,9.85596864532429,9.52762086635855,9.82211697113619,9.66542738263973,9.97306824453762,10.0735686069366,10.1724475692846,10.4359810821422,10.3747892085518,10.9396656009781,10.5509191002402,10.6020304823958,10.9491616832551,11.0291344540496,11.2764877830982,11.0426388484843,11.1044738617699,10.9687475431624,11.0488328096636,11.1751368079464,11.4141743747611,11.4217499765194,11.4842886614668,11.4337527059959,11.4945835385255,11.5202990738752,11.4090450502819,11.2773264676081,11.2558567801388,11.006848020159,11.0041177370781,11.1647529952989,11.3200586670564,11.1168839473772,11.3453721025587,11.2859409129945,11.389898208258,11.3726330952733,11.4347653670017,11.4299172841439,11.3167231657085,11.4967288607324,11.4105615229753,11.375115818527,11.8380878167684,11.5980344668056,NA,NA
"78","Central Europe and the Baltics","CEB","Life expectancy at age 60, female (years)","SP.DYN.LE60.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Central Europe and the Baltics","CEB","Life expectancy at age 60, male (years)","SP.DYN.LE60.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Central Europe and the Baltics","CEB","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",70.3679612121753,70.8948708438661,70.6680183173006,71.4212019877234,71.7793536126806,72.0439392500299,72.3652261977284,72.2122081064166,72.590837784961,72.3970332378423,72.5923030571655,72.7751886327421,73.1404152612407,73.3457949061852,73.5365582651136,73.5251911033014,73.7394835145176,73.7601385422076,73.717010454622,73.8814503885124,73.6410374785369,74.1180101509221,74.2035627570749,74.2323135937674,74.2256553821348,74.1951930365285,74.4057855387339,74.4885609374249,74.7598778550527,74.7453175857119,74.8228741493201,74.7900885762828,75.0236888462341,75.137849792983,75.2215780015759,75.3904703111614,75.584444235723,75.7511666537727,76.098309260598,76.3549986129185,76.7869810864581,77.1406289836823,77.3430353712676,77.4667885917172,77.8219618956755,77.9546075215305,78.2013443071215,78.3218016127326,78.6271419561488,78.9556067881317,79.2848755751783,79.9036464109644,79.9319707686807,80.2065227741803,80.5200402319619,80.3921416937219,80.398043658988,NA,NA
"81","Central Europe and the Baltics","CEB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",65.4110478971642,65.7707083311801,65.4875410653125,66.1164735997589,66.4697183616868,66.6559265730563,66.8375255933999,66.4860546788069,66.6419982977065,66.3185888675947,66.4667271183736,66.3676507167728,66.8798554170383,66.961602314334,67.2457144260555,67.000653432818,67.0799039529863,66.9086394215393,66.7663079784961,66.787856657873,66.3351453986301,66.8202627800137,66.9006856691619,66.7454604027186,66.6713821612582,66.6267271975572,66.9156115763293,66.9278172011393,67.1573370601891,66.9195433035174,66.6987213863427,66.5680597554282,66.6596152152203,66.7741984562857,66.7411997163377,66.8840334965642,67.2998039285461,67.4960902060412,67.9089733960157,68.2237980604893,68.8572914673247,69.2601946370471,69.3525986844868,69.5062765199777,69.8620645335582,69.9350231276746,70.1971556344717,70.3912058997587,70.73407576031,71.1115616608031,71.5064825683488,72.0762128933133,72.2543209719327,72.6975922296971,73.0449595503685,72.9811087991239,72.9997083703736,NA,NA
"82","Early-demographic dividend","EAR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",116.397220387022,116.712768902691,117.032633767908,117.175715972581,117.237658248499,117.208725703889,117.12046898894,116.956090263919,116.172192173618,115.478088801571,114.895349816553,114.239520104333,113.670449392122,113.092270369625,112.544107751863,112.000456468059,111.542394660698,111.072718081199,110.206305999734,109.323455075951,108.42289182985,107.477164934928,106.524734996978,104.804351773406,103.050234289099,101.261131988052,99.4283237920905,97.5768021434895,95.2935492890594,93.0310426164835,90.8108040008234,88.5840199143761,86.3888216838928,83.7603039576187,81.118401561427,78.4481499554443,75.7514015210079,73.0271450289929,70.7865700948764,68.5427606815546,66.2994282958737,64.0280110681982,61.7519357802462,59.827017692317,57.9229880776603,56.0442791455957,54.1893250940606,52.3482926411289,50.9355022794286,49.5249220913123,48.1040829189697,46.6749259817848,45.2285597556544,44.2032530387079,43.1625564324621,42.1096288147001,41.0305531020747,NA,NA
"83","Early-demographic dividend","EAR","Age at first marriage, female","SP.DYN.SMAM.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Early-demographic dividend","EAR","Age at first marriage, male","SP.DYN.SMAM.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Early-demographic dividend","EAR","Age dependency ratio (% of working-age population)","SP.POP.DPND",80.4337993045796,81.5575094304569,82.6991255183851,83.7328314954511,84.4518937770444,84.770212066223,85.3991109318324,85.5824592809004,85.4410449686501,85.13984953618,84.7642069299704,84.7778169970825,84.64978414486,84.3943575200534,84.0077060202038,83.4974807793694,83.3647713474428,83.0385579550286,82.580024745057,82.0581631793192,81.5158317517861,81.2651905380339,80.9380677220937,80.537056812979,80.0421950983504,79.4448939094486,79.2046373654778,78.7763423395654,78.2018875747891,77.519436848818,76.7643164004966,76.1841214410435,75.4777121699562,74.6510543027563,73.7097536189342,72.6678433100806,71.736840163027,70.7305437231238,69.6610117042531,68.5404365059167,67.3842039356681,66.4454937967076,65.44762725367,64.421609241654,63.4070513454559,62.4260358008141,61.5613479185167,60.7227982297039,59.9048550482662,59.0949638686456,58.2905327669609,57.6057403633933,56.9160474535362,56.2400241263412,55.6013517251274,55.0108666483731,54.5257456319962,54.064284372495,NA
"86","Early-demographic dividend","EAR","Age population, age 0, female, interpolated","SP.POP.AG00.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Early-demographic dividend","EAR","Age population, age 0, male, interpolated","SP.POP.AG00.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Early-demographic dividend","EAR","Age population, age 01, female, interpolated","SP.POP.AG01.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Early-demographic dividend","EAR","Age population, age 02, female, interpolated","SP.POP.AG02.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Early-demographic dividend","EAR","Age population, age 02, male, interpolated","SP.POP.AG02.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Early-demographic dividend","EAR","Age population, age 03, female, interpolated","SP.POP.AG03.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Early-demographic dividend","EAR","Age population, age 03, male, interpolated","SP.POP.AG03.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Early-demographic dividend","EAR","Age population, age 04, female, interpolated","SP.POP.AG04.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Early-demographic dividend","EAR","Age population, age 04, male, interpolated","SP.POP.AG04.MA.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Early-demographic dividend","EAR","Age population, age 05, female, interpolated","SP.POP.AG05.FE.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
